HAS_FIRE;Elevation;Slope;NDVI;Hydrography (m);Road (m);LULC;Pop. Density (hab/km²)
1;675,6329956;2,589370012;0,419990003;1784,290039;1058,77002;4;1,533360004
1;785,1719971;4,449940205;0,633238971;3980,050049;480,6629944;4;1,533360004
1;617,6660156;4,003469944;0,428609997;4588,859863;273,5979919;5;0,895577013
1;672,8950195;1,856729984;0,398265988;2474,919922;826,9639893;4;0,895577013
1;678,1810303;1,786360025;0,407119006;5716,540039;699,8560181;4;0,895577013
1;668,9890137;1,900159955;0,373750001;2061,139893;501,3659973;4;1,103440046
1;662,3300171;1,22123003;0,395889997;1484,310059;355,8200073;4;1,103440046
1;668,0570068;3,469049931;0,384865999;3053,330078;1826,52002;4;0,895577013
1;685,2969971;2,416379929;0,463762999;1703,469971;516,7960205;4;1,103440046
1;682,2119751;2,218250036;0,400559992;5710,390137;1272,800049;4;0,895577013
1;692,6619873;1,750650048;0,405840993;3059,679932;547,1959839;2;3,511869907
1;688,822998;2,990040064;0,426503003;2549,600098;85,9835968;4;3,511869907
1;656,9249878;3,525729895;0,355001003;5177,080078;790,9790039;4;0,895577013
1;679,3619995;3,32743001;0,472339988;2515,850098;709,0390015;4;1,103440046
1;788,6760254;1,537150025;0,35927999;2610,310059;438,4320068;2;1,533360004
1;693,2379761;1,606590033;0,476751;4951,810059;1125,199951;4;0,895577013
1;762,0759888;2,311019897;0,419588;2086,100098;2077,889893;4;1,533360004
1;684,2160034;4,192389965;0,440439999;455,9970093;1292,619995;3;2,717230082
1;666,3040161;2,261569977;0,420621991;2665,840088;273,5979919;4;1,103440046
1;790,8510132;1,047279954;0,624185979;4814,509766;310,0180054;4;1,533360004
1;659,2630005;2,120990038;0,46884501;3819,26001;219,2160034;4;1,533360004
1;658,7449951;3,265369892;0,392192006;3310,790039;405,5840149;4;0,895577013
1;683,6459961;1,250509977;0,462330997;3035,870117;1441,349976;4;0,895577013
1;643,710022;2,971560001;0,359990001;6110,660156;212,798996;4;0,895577013
1;667,5949707;2,460109949;0,432749987;4939,850098;666,7189941;4;0,895577013
1;675,9019775;1,097290039;0,432029009;969,4630127;2535,600098;4;2,717230082
1;598,9349976;1,447239995;0,442972004;1793,849976;386,9259949;5;0,895577013
1;772,0650024;1,14447999;0,538205981;1891,640015;2953,949951;4;1,533360004
1;781,1459961;4,499899864;0,557515025;4327,029785;286,7909851;3;1,533360004
1;628,4130249;3,714930058;0,350407988;2343,149902;163,7079926;4;0,895577013
1;677,9169922;0,575838983;0,466980994;2293,120117;457,0090027;4;1,103440046
1;685,0059814;1,56201005;0,464578986;1032,25;288,3980103;4;1,103440046
1;663,3099976;1,88902998;0,532010972;1046,920044;701,8339844;4;3,511869907
1;641,2459717;3,525069952;0,415262014;2401,580078;355,8200073;5;1,103440046
1;656,7819824;3,63567996;0,497406006;2949,409912;171,9669952;4;1,533360004
1;657,1699829;3,407170057;0,448686004;936,4910278;455,9970093;4;3,511869907
1;651,2310181;2,039319992;0,52154398;2547,969971;590,257019;5;1,103440046
1;839,5120239;0,910950005;0,392931998;1879,140015;4400,52002;2;1,533360004
1;838,78302;0,54352802;0,383451998;2468,939941;4529,569824;2;1,533360004
1;790,5900269;0,978011012;0,425424993;2586,840088;587,1170044;2;1,533360004
1;620,8040161;1,844409943;0,460711986;303,9979858;109,6080017;2;1,533360004
1;845,5889893;0,885806978;0,492581993;395,196991;3156,02002;2;1,533360004
1;813,375;3,23961997;0,37717101;1925,77002;3324,02002;2;1,533360004
1;812,1099854;2,08355999;0,417344004;2498,889893;3488,570068;2;1,533360004
1;845,3900146;0,848223984;0,43009001;503,2059937;2394,649902;2;1,533360004
1;840,5540161;1,650349975;0,449909002;2273,689941;3045,449951;2;1,533360004
1;838,7280273;0,41732201;0,567221999;3863,76001;3534,75;2;1,533360004
1;834,1950073;0,990684986;0,429219007;3208,580078;3630,330078;2;1,533360004
1;839,1439819;0,891018987;0,409628987;1835,349976;3667,810059;2;1,533360004
1;845,9329834;1,493630052;0,416970015;505,9530029;2613,850098;2;1,533360004
1;828,973999;1,30874002;0,439765006;2971,409912;3500,070068;2;1,533360004
1;839,8859863;0,423595995;0,383264005;2248,969971;4506,660156;2;1,533360004
1;838,1359863;0,73703301;0,462848991;2669,649902;3114,75;2;1,533360004
1;846,322998;2,031650066;0,369554996;67,97599792;2794,469971;2;1,533360004
1;837,3939819;0,735616028;0,429425001;2958,639893;3131,179932;2;1,533360004
1;839,223999;1,636890054;0,450684994;3273,169922;4000,429932;2;1,533360004
1;839,1019897;0,205576003;0,466279;1781,180054;2141,189941;2;1,533360004
1;633,6160278;2,534590006;0,429336011;5710,390137;125,3420029;5;0,895577013
1;677,7219849;2,449850082;0,486182004;3813,080078;1399,709961;4;0,895577013
1;634,3289795;1,577610016;0,409895003;1914,219971;576,7949829;4;0,895577013
1;656,5360107;2,359709978;0,360125989;2720,73999;1400,369995;4;0,895577013
1;726,2009888;0,285748988;0,517759025;85,9835968;699,1950073;4;3,511869907
1;763,1480103;0,882526994;0,471044004;429,9179993;2116,879883;4;1,533360004
1;721,5050049;2,411999941;0,521999002;657,6480103;273,5979919;4;3,511869907
1;719,2550049;1,327759981;0,502761006;203,9279938;465,0270081;4;3,511869907
1;723,6640015;5,194709778;0,637463987;2268,610107;30,39979935;4;1,533360004
1;786,2550049;0,831018984;0,454486996;954,572998;942,3939819;2;1,533360004
1;764,3889771;2,754719973;0,563238978;530,9099731;0;4;1,533360004
1;661,9790039;2,427520037;0,366614997;4935,080078;634,7659912;4;0,895577013
1;672,3040161;3,52045989;0,392574012;3709,899902;1876,930054;4;0,895577013
1;654,9420166;2,720010042;0,423590004;5266,279785;407,8559875;4;0,895577013
1;702,5390015;2,79046011;0,585631013;4026,679932;1053,52002;4;1,103440046
1;705,1560059;2,257280111;0,341796994;816,8439941;605,7119751;4;3,511869907
1;829,3779907;1,688959956;0,412339985;2343,939941;4431,490234;2;1,533360004
1;788,9019775;2,867150068;0,588405013;1480,569946;171,9669952;4;1,533360004
1;696,2310181;3,437890053;0,385958999;3030,540039;936,4910278;4;1,533360004
1;801,1680298;0,687655985;0,507086992;632,5789795;639,1190186;4;1,533360004
1;839,8610229;0,48397401;0,465775996;1686,02002;1979,48999;2;1,533360004
1;839,2789917;0,187180996;0,421036005;1975,98999;3925,810059;2;1,533360004
1;640,3590088;2,829139948;0,341105014;3138,699951;1349,290039;4;0,895577013
1;840,4429932;0,452064008;0,446332991;1033,589966;2411,379883;2;1,533360004
1;638,434021;5,971889973;0,423783004;914,5239868;517,6900024;2;0,895577013
1;839,3629761;0,822435975;0,459026009;2221,060059;2216,060059;2;1,533360004
1;674,2420044;3,303740025;0,458673;4392,740234;709,6900024;4;0,895577013
1;716,2479858;1,991440058;0,476541996;666,7189941;722,5949707;4;3,511869907
1;615,0980225;4,495870113;0,504472017;4301,870117;429,9179993;5;0,895577013
1;786,6929932;1,07525003;0,52847302;4018,870117;1305,780029;2;1,533360004
1;655,2730103;2,785150051;0,441226006;67,97599792;840,8170166;4;2,717230082
1;658,0960083;4,258430004;0,362004995;3495,97998;354,5190125;4;1,533360004
1;670,3699951;4,054999828;0,433517992;3223,090088;565,4689941;4;1,533360004
1;619,0830078;3,473560095;0,431818008;1623,76001;42,9917984;5;0,895577013
1;673,0809937;1,448040009;0,381004989;2651,939941;1096,079956;4;1,533360004
1;712,190979;0,936038971;0,49466899;1340,699951;818,5390015;4;3,122620106
1;661,1040039;1,433459997;0,454219997;4140,180176;817,9749756;4;0,895577013
1;689,3590088;5,437950134;0,439312994;5288,169922;221,3139954;4;1,533360004
1;669,7319946;2,620480061;0,379803985;2478,840088;683,1500244;4;0,895577013
1;681,1779785;3,735369921;0,405333012;4883,399902;720,6740112;4;1,533360004
1;690,2080078;1,362220049;0,455096006;5023,240234;1055,27002;4;0,895577013
1;655,3829956;0,812035024;0,367920995;2773,550049;155,0090027;4;0,895577013
1;673,4060059;0,979219019;0,506173015;3587,179932;422,3269958;4;1,533360004
1;669,5759888;2,79362011;0,388828009;3133,540039;790,3950195;4;0,895577013
1;689,552002;2,844530106;0,389833003;3472,100098;1007,330017;4;0,895577013
1;670,3510132;3,098190069;0,389591992;4630,359863;747,7360229;4;0,895577013
1;638,9959717;1,205649972;0,454587996;237,4299927;903,8510132;5;2,717230082
1;720,7399902;2,169509888;0,515995026;2108,350098;965,6420288;4;3,122620106
1;653,3619995;3,042560101;0,447062999;182,3990021;865,1929932;4;2,717230082
1;638,8779907;1,718269944;0,433326989;5026,919922;243,197998;4;0,895577013
1;658,7189941;2,406049967;0,356375992;4758,810059;646,3079834;4;0,895577013
1;664,6959839;1,031090021;0,535993993;2393,879883;121,598999;4;1,533360004
1;685,2390137;2,012909889;0,445740014;1195,300049;151,9989929;4;1,103440046
1;682,0310059;2,314949989;0,391716003;5452,509766;1031,800049;4;0,895577013
1;667,1489868;3,963910103;0,393065989;491,1239929;1753,98999;4;2,717230082
1;834,6669922;1,142079949;0,446657985;2705,580078;2027,920044;2;1,533360004
1;655,7860107;1,269729972;0,529733002;2433,689941;1277,150024;4;0,895577013
1;823,7199707;1,51809001;0,414921999;2635,159912;4042,139893;2;1,533360004
1;682,8280029;1,40320003;0,462985009;730,8610229;972,7930298;4;1,103440046
1;652,7769775;2,719320059;0,413525999;5421,22998;701,8339844;4;0,895577013
1;657,6469727;2,011450052;0,460085005;1282,930054;1585,459961;4;2,717230082
1;665,9160156;3,900409937;0,378399014;3878,449951;1825;4;0,895577013
1;812,1099854;2,08355999;0,417344004;2498,889893;3488,570068;2;1,533360004
1;668,7979736;1,302180052;0,413183004;949,7199707;1915,430054;4;2,717230082
1;654,2329712;2,128249884;0,449826986;1866,560059;1085,060059;4;2,717230082
1;665,289978;1,246819973;0,420738995;171,9669952;2134,48999;4;2,717230082
1;641,6339722;2,180740118;0,513342023;328,8240051;951,6640015;5;2,717230082
1;669,7280273;1,768380046;0,430215001;0;1745,810059;4;2,717230082
1;833,2230225;1,838340044;0,434401006;2808,820068;3355,149902;2;1,533360004
1;822,2639771;1,234300017;0,419308007;2558,820068;3908,709961;2;1,533360004
1;693,8359985;3,955869913;0,545575023;3699,540039;67,97599792;5;3,122620106
1;789,2150269;2,565279961;0,503791988;85,9835968;171,9669952;4;1,533360004
1;713,5189819;1,49593997;0,490868986;3046,360107;818,5390015;4;3,122620106
1;791,6300049;2,455430031;0,519782007;795,6389771;993,9379883;4;1,533360004
1;655,1900024;2,400259972;0,638913989;4028,060059;67,97599792;4;1,533360004
1;801,4379883;1,09533;0,496953011;1495,780029;300,9429932;4;1,533360004
1;841,2199707;0,201592997;0,419303;2477,350098;3907,879883;2;1,533360004
1;676,5020142;2,897099972;0,403964013;2950,189941;829,7529907;4;1,533360004
1;775,7999878;0,844334006;0,483904004;429,9179993;395,196991;4;1,533360004
1;652,0209961;3,598330021;0,395446002;3241,389893;339,8800049;5;1,533360004
1;681,7340088;2,351079941;0,427055001;2839,570068;1069,189941;4;1,533360004
1;781,9199829;2,964449883;0,52146399;1065,72998;30,39979935;4;1,533360004
1;653,0079956;2,595789909;0,592815995;2534,879883;644,8770142;5;1,103440046
1;669,184021;3,088350058;0,378771007;2409,459961;1499,790039;4;1,533360004
1;668,9290161;2,537780046;0,404897004;1315,300049;177,2599945;4;1,533360004
1;697,2000122;3,210680008;0,359912008;911,9940186;151,9989929;5;4,193270206
1;701,1920166;2,869479895;0,488478988;1703,469971;455,9970093;4;3,122620106
1;835,6010132;1,745659947;0,615078986;1615,48999;818,5390015;4;1,533360004
1;693,8179932;1,006299973;0,543043017;135,9519958;1253,420044;4;1,103440046
1;710,7139893;1,552090049;0,483927011;1599,390015;1155,189941;4;1,103440046
1;697,9799805;1,643380046;0,499747992;135,9519958;1163,560059;4;1,103440046
1;681,8590088;1,566669941;0,475515991;1104,900024;425,5969849;4;1,103440046
1;694,6160278;2,327869892;0,547034979;1101,130005;668,7949829;4;1,103440046
1;690,1820068;1,425979972;0,561999977;1070,920044;486,3970032;4;1,103440046
1;729,7730103;3,698230028;0,451860994;761,8170166;2283,219971;4;1,103440046
1;660,8129883;1,95946002;0,394446999;1721,01001;1155,189941;4;2,717230082
1;622,2089844;3,250649929;0,345786005;3810,780029;693,8880005;4;0,895577013
1;841,7479858;1,456249952;0,502722979;924,5739746;3701,290039;2;1,533360004
1;589,2630005;0,707444012;0,509463012;1282,930054;654,8319702;5;0,895577013
1;591,2000122;1,33276999;0,501046002;701,8339844;327,4159851;5;3,156620026
1;652,84198;1,870540023;0,532705009;109,6080017;644,8770142;4;3,156620026
1;836,3029785;0,715017974;0,296642989;426,6809998;4153,330078;2;1,533360004
1;625,21698;4,558969975;0,554507017;121,598999;42,9917984;4;3,156620026
1;838,6489868;1,150650024;0,294943005;663,940979;4251,299805;2;1,533360004
1;668,5869751;2,328490019;0,502519011;885,2550049;1813,829956;4;3,156620026
1;661,5460205;1,491129994;0,48239401;1400,369995;598,8060303;4;3,156620026
1;840,572998;1,723170042;0,417549014;425,5969849;5271,450195;2;1,533360004
1;848,8150024;1,052090049;0,312644988;1415,800049;2384,790039;2;1,533360004
1;839,9420166;0,685643971;0,391954005;1561,079956;4527,939941;2;1,533360004
1;839,6339722;0,864668012;0,503130972;30,39979935;4697,040039;2;1,533360004
1;845,0780029;0,178724006;0,487179995;192,2649994;3173,389893;2;1,533360004
1;589,9130249;1,212210059;0,684225023;2774,550049;42,9917984;5;0,895577013
1;762,934021;20,29400063;0,509045005;1006,409973;538,6859741;3;1,533360004
1;659,7199707;2,535239935;0,539924979;1237,839966;0;5;1,533360004
1;847,4199829;0,788419008;0,322620004;2161,810059;1337,939941;2;1,533360004
1;688,9489746;4,110320091;0,35422501;1671,98999;516,7960205;4;3,122620106
1;672,6400146;1,678329945;0,409078985;558,065979;936,4910278;4;1,103440046
1;607,6409912;1,261000037;0,457695007;135,9519958;438,4320068;5;3,156620026
1;646,375;2,616889954;0,420976013;4812,870117;435,2590027;4;0,895577013
1;703,0130005;2,047790051;0,495209008;1157,589966;1037,609985;4;1,103440046
1;726,7340088;11,46459961;0,53391099;1078,22998;773,8519897;3;1,533360004
1;670,9730225;2,772890091;0,454836011;1605,439941;607,9959717;4;3,156620026
1;658,6630249;0,252447009;0,48942399;567,914978;422,3269958;4;3,156620026
1;712,2520142;2,75999999;0,504141986;802,5780029;438,4320068;4;1,533360004
1;653,7990112;3,414979935;0,491192997;992,5430298;881,5939941;4;3,156620026
1;697,1640015;2,246040106;0,500407994;1794,619995;984,5969849;4;1,103440046
1;649,4660034;2,575040102;0,420004994;730,8610229;1397,400024;4;2,717230082
1;696,5460205;0,658141017;0,513648987;2782,370117;163,7079926;5;4,193270206
1;667,3599854;1,670819998;0,492927015;1403,670044;125,3420029;4;1,533360004
1;708,1879883;2,767659903;0,435580999;1079,51001;693,8880005;4;1,533360004
1;635,9140015;0,622269988;0,437801003;607,9959717;652,7109985;4;2,717230082
1;611,9580078;2,188050032;0,402292997;426,6809998;171,9669952;5;2,717230082
1;692,2780151;0,896661997;0,523751974;91,19940186;1153,589966;4;1,103440046
1;742,2410278;10,99170017;0,572008014;1019,190002;567,914978;3;1,533360004
1;668,6199951;1,412739992;0,452587992;125,3420029;1185,589966;4;1,103440046
1;661,3439941;1,004909992;0,325913012;1413,180054;30,39979935;5;1,533360004
1;740,3549805;10,98729992;0,565989017;163,7079926;541,2529907;3;1,533360004
1;637,1569824;2,871419907;0,361856014;4270,060059;946,7960205;4;0,895577013
1;626,4219971;2,110290051;0,37411499;2530,5;1319,859985;4;0,895577013
1;689,3400269;2,775899887;0,402117014;109,6080017;1699,400024;4;1,103440046
1;637,2009888;2,678960085;0,407469004;4478,790039;109,6080017;4;0,895577013
1;636,3889771;2,799740076;0,358291;2222,51001;1144,339966;4;0,895577013
1;656,3790283;3,921999931;0,49988699;1804,630005;1645,23999;4;3,156620026
1;725,1439819;19,31970024;0,543790996;1419,380005;1034,040039;3;1,103440046
1;638,2639771;2,613219976;0,485258013;795,6389771;60,79959869;4;3,156620026
1;761,53302;5,738729954;0,54876101;1106,569946;371,0769958;3;1,533360004
1;667,8660278;2,349590063;0,382261008;1272,800049;1942,26001;4;2,717230082
1;792,5490112;1,270599961;0,641668975;1934,630005;369,82901;4;1,533360004
1;668,4050293;3,682889938;0,375319988;1290,109985;1957,900024;4;2,717230082
1;640,3309937;3,237780094;0,406282008;650,5839844;1204,540039;4;2,717230082
1;699,5930176;2,754879951;0,456584007;823,0430298;1063,98999;4;1,103440046
1;672,9169922;5,535049915;0,453350991;1367,98999;759,9949951;4;1,533360004
1;841,1259766;0,430985987;0,350706995;652,7109985;2971,409912;2;1,533360004
1;839,5689697;1,600579977;0,386408001;1675,300049;4937,319824;2;1,533360004
1;654,5789795;1,484079957;0,448184997;843,0120239;1070,920044;4;3,156620026
1;663,427002;1,056849957;0,494774014;2528,310059;2042,219971;4;3,156620026
1;845,8250122;0,689347029;0,348105013;707,0809937;3344,530029;2;1,533360004
1;785,53302;3,609560013;0,58090502;275,2820129;1327,189941;4;1,533360004
1;650,2780151;3,220769882;0,473379999;1016,01001;407,8559875;4;2,717230082
1;648,3389893;1,831279993;0,403416991;1139,48999;1444,22998;4;2,717230082
1;632,4630127;4,998109818;0,392033994;547,1959839;396,3649902;5;1,533360004
1;679,2030029;2,012639999;0,502029002;1342,069946;1237,459961;4;3,156620026
1;656,3920288;1,252730012;0,489461988;1432,670044;2285,449951;4;3,156620026
1;610,1339722;1,973809958;0,397581995;1423,280029;455,9970093;4;2,717230082
1;663,8569946;3,115819931;0,401740998;3855,5;802,5780029;4;0,895577013
1;812,5549927;4,071549892;0,407945991;288,3980103;2145,5;4;1,533360004
1;641,4730225;7,852970123;0,49603799;2217,52002;972,7930298;4;2,717230082
1;628,3579712;2,956190109;0,387742013;2242,379883;1053,52002;4;2,717230082
1;641,2659912;2,825530052;0,486699998;530,9099731;599,5780029;4;2,717230082
1;620,0859985;2,011100054;0,541485012;699,1950073;151,9989929;5;1,533360004
1;691,6389771;1,205649972;0,467409998;1983,689941;1037,609985;4;3,156620026
1;609,5250244;1,295770049;0,434579015;543,8079834;343,9339905;4;2,717230082
1;843,9569702;0,310853988;0,490563005;30,39979935;3341,899902;2;1,533360004
1;657,3040161;2,703900099;0,533618987;672,9279785;194,654007;4;3,156620026
1;656,9769897;0,849506974;0,590965986;1855,380005;85,9835968;4;2,717230082
1;674,9630127;4,933680058;0,430330992;1392,099976;1913,26001;4;2,717230082
1;647,2630005;2,1177001;0,429522991;730,2280273;978,9489746;4;2,717230082
1;610,2420044;3,594099998;0,358799011;2202,459961;639,1190186;4;0,895577013
1;586,8540039;1,18422997;0,508709013;1074,359985;121,598999;5;0,895577013
1;610,3300171;2,977930069;0,386332005;1078,22998;425,5969849;4;2,717230082
1;617,4349976;5,03482008;0,369881988;3212,76001;334,3980103;4;0,895577013
1;632,2379761;1,707110047;0,307099998;4405,870117;0;4;0,895577013
1;605,4799805;2,261820078;0,452670008;422,3269958;135,9519958;5;2,717230082
1;649,8939819;1,84552002;0,356393993;3421,159912;881,5939941;4;0,895577013
1;614,8449707;3,140850067;0,366874009;367,321991;389,3070068;4;2,717230082
1;617,1489868;1,817250013;0,378084004;1454,75;683,1500244;4;2,717230082
1;627,0209961;3,387880087;0,396741003;2154,73999;988,8109741;4;2,717230082
1;638,6389771;3,787630081;0,352315992;3100,780029;323,1539917;4;0,895577013
1;770,5250244;1,272349954;0,411132991;30,39979935;1634,25;4;1,533360004
1;840,5960083;0,216927007;0,272733986;752,0490112;4453,850098;2;1,533360004
1;801,5800171;0,972824991;0,536195993;171,9669952;554,7440186;4;1,533360004
1;590,3070068;1,480800033;0,522221029;2025,869995;125,3420029;5;0,895577013
1;698,5780029;1,847200036;0,471192986;109,6080017;1793,589966;4;1,103440046
1;650,4979858;2,620219946;0,343490005;4325,970215;475,8320007;4;0,895577013
1;670,7260132;2,076440096;0,356067002;1141,109985;687,8690186;4;2,717230082
1;663,0360107;3,377199888;0,406839997;2366,110107;1564,930054;4;2,717230082
1;602,3549805;3,86548996;0,475914001;3396,350098;530,9099731;5;0,895577013
1;652,8619995;1,646350026;0,404882014;2693,939941;1086,339966;4;2,717230082
1;668,4860229;2,256210089;0,360693008;1386,439941;366,0620117;4;2,717230082
1;649,4760132;3,945640087;0,454245001;1222,810059;85,9835968;4;2,717230082
1;676,9089966;3,314579964;0,390570998;3661,379883;1727,449951;4;0,895577013
1;618,9400024;2,131230116;0,353623003;2354,949951;1003,650024;4;0,895577013
1;707,4169922;2,026809931;0,455065012;3071,72998;1484,310059;4;4,193270206
1;660,960022;2,040090084;0,409359008;4131,689941;1429,109985;4;0,895577013
1;662,5529785;1,932579994;0,386334985;1121,089966;1790,48999;4;2,717230082
1;649,0319824;1,838459969;0,408464015;2128,199951;1337,589966;4;2,717230082
1;667,822998;1,655099988;0,489490002;2076,550049;1010,539978;4;1,103440046
1;625,2960205;2,194439888;0,397188991;42,9917984;96,13259888;5;3,156620026
1;680,8250122;0,789209008;0,526615024;1514,51001;1376,410034;4;1,103440046
1;656,7449951;3,736069918;0,400240004;2343,939941;1325,439941;4;2,717230082
1;693,117981;1,715299964;0,451766998;1768,680054;1392,099976;4;4,193270206
1;631,6290283;1,070729971;0,354084998;516,7960205;286,7909851;5;3,156620026
1;707,4769897;3,605060101;0,498519003;1174,630005;1158,790039;4;1,103440046
1;680,9979858;2,415420055;0,521164;1814,339966;1634,25;4;1,103440046
1;626,4890137;3,394040108;0,433876008;667,4119873;475,8320007;4;3,156620026
1;680,7329712;1,80490005;0,519562006;1609,75;1489,900024;4;1,103440046
1;651,1329956;3,308330059;0,418615997;2483,310059;1307,540039;4;2,717230082
1;653,4509888;1,857489944;0,418283999;1497,02002;1061,819946;4;2,717230082
1;610,2059937;1,370569944;0,782536983;3678,879883;42,9917984;5;0,895577013
1;732,2839966;2,807140112;0,512820005;543,8079834;151,9989929;4;1,533360004
1;699,1879883;2,023890018;0,485942006;259,7359924;1703,469971;4;1,103440046
1;693,6259766;1,444810033;0,487374991;859,8359985;1917,359985;4;1,103440046
1;620,3629761;2,489989996;0,431084007;2868,719971;876,8640137;4;2,717230082
1;597,4039917;4,525929928;0,437339008;3379,169922;91,19940186;5;0,895577013
1;742,2869873;15,4612999;0,636960983;271,9039917;626,7080078;3;1,533360004
1;694,8560181;2,596990108;0,468008995;1165,150024;942,8839722;4;1,103440046
1;650,8670044;2,422519922;0,396578014;910,9799805;1520,290039;4;2,717230082
1;675,6400146;1,285560012;0,522426009;182,3990021;354,5190125;4;1,103440046
1;696,1420288;14,59749985;0,544722021;1721,01001;1975,98999;4;2,717230082
1;705,7230225;0,934325993;0,476707995;550,5640259;1537,219971;4;1,103440046
1;635,7059937;3,635010004;0,42109701;3157,189941;620,0360107;4;2,717230082
1;763,1019897;7,769629955;0,444923997;1813,060059;1953,410034;3;2,717230082
1;685,6030273;1,83912003;0,496547014;1144,73999;1210,280029;4;1,103440046
1;678,8499756;1,867689967;0,494363993;920,0650024;1091,430054;4;1,103440046
1;633,7700195;1,604679942;0,377891988;194,654007;859,8359985;4;2,717230082
1;655,2399902;2,102829933;0,505928993;1101,550049;650,5839844;4;3,511869907
1;734,848999;1,086439967;0,437858999;2276,540039;1315,650024;4;4,193270206
1;677,3099976;2,21517992;0,32692799;212,798996;761,8170166;4;1,533360004
1;602,5720215;4,102829933;0,392652005;3446,459961;288,3980103;4;0,895577013
1;631,9699707;1,731060028;0,409368992;231,5180054;945,8200073;4;2,717230082
1;723,867981;1,378749967;0,454932988;3364,5;1641,589966;4;4,193270206
1;707,6779785;5,230480194;0,464468002;1374,72998;422,3269958;4;1,533360004
1;696,815979;2,329119921;0,463788986;1259,670044;942,3939819;4;1,103440046
1;650,7379761;0,713057995;0,483265013;1663,119995;60,79959869;5;1,533360004
1;843,9569702;0,310853988;0,490563005;30,39979935;3341,899902;2;1,533360004
1;708,1870117;1,734140038;0,447351009;3133,540039;1703,469971;4;4,193270206
1;592,9069824;2,422029972;0,590445995;425,5969849;203,9279938;5;3,156620026
1;647,5720215;2,036360025;0,360392004;3387,360107;790,3950195;4;0,895577013
1;731,8060303;1,924029946;0,459809005;3499,149902;1541,119995;4;4,193270206
1;756,3070068;1,309730053;0,442404002;657,6480103;802,5780029;4;1,533360004
1;715,3800049;0,884736001;0,464843988;2894,370117;1664,22998;4;4,193270206
1;703,4500122;0,364859015;0,512741029;644,8770142;1199,160034;4;1,103440046
1;644,6829834;0,650749028;0,382095993;2809,469971;860,3729858;4;2,717230082
1;626,4290161;3,50921011;0,415226012;2159,23999;1121,089966;4;2,717230082
1;627,2769775;1,371410012;0,449759007;826,9639893;413,4819946;4;2,717230082
1;640,5980225;2,669859886;0,466134012;1096,5;887,8610229;4;2,717230082
1;844,6459961;0,466679007;0,396555007;259,7359924;2647,580078;2;1,533360004
1;624,9470215;3,514139891;0,376868993;2194,27002;894,085022;4;2,717230082
1;696,9879761;6,652349949;0,528549016;221,3139954;965,6420288;3;1,533360004
1;705,7269897;5,486040115;0,567286015;151,9989929;475,8320007;4;1,533360004
1;668,0029907;1,763419986;0,444216996;1699,400024;1419,380005;4;2,717230082
1;675,2399902;2,057849884;0,51464498;894,085022;1483,369995;4;3,156620026
1;693,2670288;1,684020042;0,447391003;1010,539978;475,8320007;4;1,533360004
1;651,9539795;2,060389996;0,384761006;4597,109863;408,9869995;4;0,895577013
1;775,4489746;0,63943398;0,514887989;408,9869995;1429,109985;4;1,533360004
1;642,21698;3,00515008;0,352779001;4042,139893;1204,540039;4;0,895577013
1;623,4390259;2,780139923;0,376410007;1951,52002;802,5780029;4;2,717230082
1;595,3939819;2,27154994;0,588551998;3143,110107;151,9989929;5;2,717230082
1;643,40802;4,817910194;0,414180011;1992,75;1074,790039;4;2,717230082
1;735,9060059;15,27589989;0,554407001;354,5190125;261,5090027;4;1,533360004
1;644,2789917;1,059559941;0,449532002;1057,459961;2284,639893;4;3,156620026
1;683,0360107;17,03470039;0,440831006;1775,719971;1764,23999;4;2,717230082
1;712,8099976;2,773030043;0,504616022;212,798996;30,39979935;5;1,533360004
1;605,6669922;1,34818995;0,382485002;1538,119995;615,5490112;4;0,895577013
1;652,1640015;2,991260052;0,358855009;3262,98999;669,4860229;4;0,895577013
1;728,1829834;1,785529971;0,441065997;3642,399902;1669,5;4;4,193270206
1;630,6010132;2,673350096;0,410497993;2448,080078;752,0490112;4;2,717230082
1;839,3289795;0,229600996;0,429363996;1373,380005;3841,699951;2;1,533360004
1;599,0910034;3,417089939;0,500476003;2252,459961;67,97599792;5;0,895577013
1;677,9279785;1,050150037;0,414274991;558,8930054;1246,76001;4;2,717230082
1;618,9000244;2,559319973;0,370449007;2611,550049;516,7960205;4;0,895577013
1;676,6740112;0,577265024;0,414564997;1141,109985;950,2059937;4;2,717230082
1;635,5750122;2,751410007;0,37975499;2464,070068;1386,439941;4;0,895577013
1;706,1699829;26,19549942;0,494571;1982,52002;1797,699951;3;2,717230082
1;658,6420288;1,674499989;0,384837002;1418,079956;1557,819946;4;2,717230082
1;709,9650269;2,004149914;0,473134011;2529,77002;1394,75;4;4,193270206
1;647,6170044;1,892310023;0,421609014;739,6589966;926,5700073;4;2,717230082
1;711,8800049;5,349400043;0,491566986;977,059021;538,6859741;4;1,533360004
1;714,0339966;2,453680038;0,426346987;3581,120117;2107,909912;4;4,193270206
1;616,1480103;1,937360048;0,623067975;91,19940186;42,9917984;5;2,717230082
1;633,3220215;1,514919996;0,434296012;683,1500244;490,1820068;4;2,717230082
1;679,9609985;1,656960011;0,49386701;30,39979935;60,79959869;4;1,533360004
1;668,8300171;3,449589968;0,387584001;4480,439941;1021,900024;4;0,895577013
1;712,1710205;11,61520004;0,493346989;978,9489746;480,6629944;4;1,533360004
